 拎包入住,AI影音,免服務費,免管理費,南北通透,可入籍,可報稅,可短租,可開伙,可養寵物,押一付一,新上架,有車位,有陽台,有電梯,社會住宅,租金補貼,隨時可遷入,高齡友善,ping,addr,Rent,type,title,lat,lng,cluster,title_clean,title_tokens,可租補,陽台
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,台北市文山區景福街,13499,4,捷運萬隆4分【超值1房1廳】可補助★免爬梯★附傢俱,24.9977920247,121.53669194,11,捷運萬隆4分 超值1房1廳 可補助 免爬梯 附傢俱,"['捷運萬隆', '4', '分', ' ', '超值', '1', '房', '1', '廳', ' ', '可補助', ' ', '免', '爬梯', ' ', '附', '傢', '俱']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,台北市文山區興隆路三段,11000,3,近捷運萬芳醫院【超值租案】補助洽★低樓層★衛浴開窗,24.995135557669,121.559747711824,10,近捷運萬芳醫院 超值租案 補助洽 低樓層 衛浴開窗,"['近捷', '運萬芳', '醫院', ' ', '超值', '租案', ' ', '補助洽', ' ', '低樓', '層', ' ', '衛浴', '開窗']",0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,台北市文山區景豐街,8499,3,景美運動公園【超值租案】獨洗衣機★免爬梯★對外窗,25.000249957777,121.54593908359,13,景美運動公園 超值租案 獨洗衣機 免爬梯 對外窗,"['景美', '運動', '公園', ' ', '超值', '租案', ' ', '獨', '洗衣', '機', ' ', '免', '爬梯', ' ', '對外', '窗']",0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,8.0,台北市文山區景福街16號,14000,4,步行5分鐘萬隆站/極品稀少1樓1房1廳1衛/公館台大/可租補,24.999506755266,121.539121969388,11,步行5分鐘萬隆站 極品稀少1樓1房1廳1衛 公館台大 可租補,"['步行', '5', '分鐘', '萬隆', '站', ' ', '極品', '稀少', '1', '樓', '1', '房', '1', '廳', '1', '衛', ' ', '公館', '台大', ' ', '可租補']",1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.0,台北市文山區政大二街,17000,4,政治大學/倚翠別墅/15坪開放式1房1廳/傢俱齊全/皮箱入住,24.987889143586,121.584011546827,9,政治大學 倚翠別墅 15坪開放式1房1廳 傢俱齊全 皮箱入住,"['政治', '大學', ' ', '倚翠別墅', ' ', '15', '坪', '開放式', '1', '房', '1', '廳', ' ', '傢', '俱', '齊全', ' ', '皮箱', '入住']",0,0
1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,7.0,台北市文山區新光路一段,9388,3,歡迎世新同學(唯一)萬元美屋/採光-新裝潢-現時可居,24.990791070895,121.573696534917,6,歡迎世新同學 唯一 萬元美屋 採光 新裝潢 現時可居,"['歡迎', '世新', '同學', ' ', '唯一', ' ', '萬元', '美屋', ' ', '採光', ' ', '新裝潢', ' ', '現時', '可居']",0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6.0,台北市文山區景豐街48巷11弄,8500,3,租1樓便宜獨立套房,24.999713369179,121.54616410916,13,租1樓便宜獨立套房,"['租', '1', '樓', '便宜', '獨立', '套房']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.0,台北市文山區興隆路三段112巷2弄,12500,3,獨立套房，交通便利近捷運，生活機能佳,24.998296323278,121.558805765262,3,獨立套房 交通便利近捷運 生活機能佳,"['獨立', '套房', ' ', '交通', '便利', '近捷運', ' ', '生活', '機能', '佳']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7.0,台北市文山區興隆路三段207巷12弄,11500,2,申請租補萬芳醫院捷運站漂亮分租套房-適學生/上班族,24.994459917486,121.561319649905,10,申請租補萬芳醫院捷運站漂亮分租套房 適學生 上班族,"['申請', '租', '補萬芳', '醫院', '捷運站', '漂亮', '分租', '套房', ' ', '適學生', ' ', '上班族']",1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8.0,台北市文山區興隆路一段,9900,1,申請租補萬隆捷運溫馨大雅房-適台大/師大/世新上班族,25.004269661114,121.539133954494,14,申請租補萬隆捷運溫馨大雅房 適台大 師大 世新上班族,"['申請', '租', '補萬隆', '捷運', '溫馨', '大雅', '房', ' ', '適', '台大', ' ', '師大', ' ', '世', '新', '上班族']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,台北市文山區興隆路一段,6800,1,申請租補萬隆捷運雅房-適台大/政大/世新/上班族,25.004269661114,121.539133954494,14,申請租補萬隆捷運雅房 適台大 政大 世新 上班族,"['申請', '租補', '萬隆捷', '運雅房', ' ', '適', '台大', ' ', '政', '大', ' ', '世', '新', ' ', '上班族']",1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,台北市文山區辛亥路五段118巷10號,5500,1,舒適大間雅房有大陽台淑女找屋看過來喲,24.997494679409,121.551669678442,7,舒適大間雅房有大陽台淑女找屋看過來喲,"['舒適', '大間', '雅房', '有', '大陽台', '淑女', '找屋', '看過', '來', '喲']",0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.0,台北市文山區興隆路一段184巷4弄,11900,2,萬隆2號出口.人在美國不接電話只加賴聯絡，租補3600元,25.00088386138,121.542125333254,2,萬隆2號出口 人在美國不接電話只加賴聯絡 租補3600元,"['萬隆', '2', '號', '出口', ' ', '人', '在', '美國', '不接', '電話', '只', '加賴', '聯絡', ' ', '租補', '3600', '元']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,台北市文山區興隆路一段184巷4弄,10600,1,萬隆2號出口，租補3600我在美國不接電話，只加賴聯絡-,25.00088386138,121.542125333254,2,萬隆2號出口 租補3600我在美國不接電話 只加賴聯絡,"['萬隆', '2', '號', '出口', ' ', '租補', '3600', '我', '在', '美國', '不接', '電話', ' ', '只加賴', '聯絡']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,台北市文山區景文街,10500,2,景文街捷運景美站/河堤旁，對外窗通風好,24.989095985444,121.540888723581,15,景文街捷運景美站 河堤旁 對外窗通風好,"['景文街', '捷運', '景美', '站', ' ', '河堤', '旁', ' ', '對外', '窗通', '風好']",0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.0,台北市文山區羅斯福路五段,14800,1,卓悅租賃🏠可租補｜全新裝潢｜採光佳｜可坎｜台水台電｜拎包,25.005255054602,121.5388267536,14,卓悅租賃 可租補 全新裝潢 採光佳 可坎 台水台電 拎包,"['卓悅', '租賃', ' ', '可租補', ' ', '全新', '裝潢', ' ', '採光佳', ' ', '可坎', ' ', '台水', '台電', ' ', '拎包']",1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.0,台北市文山區辛亥路五段73巷,12000,3,萬芳🏡限女、免爬高✨新裝潢傢俱齊✨陽台獨曬✨包裹垃圾代收✨,24.99823295045,121.553220599313,7,萬芳 限女 免爬高 新裝潢傢俱齊 陽台獨曬 包裹垃圾代收,"['萬芳', ' ', '限女', ' ', '免', '爬高', ' ', '新裝潢', '傢', '俱齊', ' ', '陽台', '獨曬', ' ', '包裹', '垃圾', '代收']",0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,8.0,台北市文山區興隆路三段112巷2弄22號,12500,3,萬芳醫院大套房,24.999418535735,121.556603685746,3,萬芳醫院大套房,"['萬芳', '醫院', '大', '套房']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,4.0,台北市文山區指南路一段96巷26號,9000,2,政大🎀女孩共居套房💞一樓免爬梯,24.987108034541,121.571388357119,16,政大 女孩共居套房 一樓免爬梯,"['政', '大', ' ', '女孩', '共居', '套房', ' ', '一樓免', '爬梯']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5.0,台北市文山區興隆路一段108號,6000,1,電梯無炊冷氣雅房水泥隔間有窗近萬隆3號,25.002733452713,121.541363122659,2,電梯無炊冷氣雅房水泥隔間有窗近萬隆3號,"['電梯', '無', '炊', '冷氣雅房', '水泥', '隔間', '有', '窗近', '萬隆', '3', '號']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.0,台北市文山區木新路二段212號,9000,2,政大/戲曲/景文木新路恆光街口大套房,24.983683230813,121.567477612555,16,政大 戲曲 景文木新路恆光街口大套房,"['政', '大', ' ', '戲曲', ' ', '景文木', '新路', '恆光', '街口', '大', '套房']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.5,台北市文山區羅斯福路五段118號,9200,1,萬隆捷運站師大分部附近房屋出租,25.006382975265,121.538727014111,14,萬隆捷運站師大分部附近房屋出租,"['萬隆捷', '運站', '師大', '分部', '附近', '房屋出租']",0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,台北市文山區羅斯福路五段242號,12000,1,可申請租補★萬隆捷運站旁低樓層家庭式雅房,25.001362969634,121.538997414307,2,可申請租補 萬隆捷運站旁低樓層家庭式雅房,"['可申', '請', '租補', ' ', '萬隆捷', '運站', '旁低', '樓層', '家庭式', '雅房']",1,0
1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2.6,台北市文山區興隆路二段96巷2弄4號,12600,1,【質感設計空間】設計系雅房Ｄ，另有雅房Ｃ可供選擇,25.000383628067,121.54990729948,13,質感設計空間 設計系雅房 另有雅房 可供選擇,"['質感', '設計', '空間', ' ', '設計', '系雅房', ' ', '另有', '雅房', ' ', '可供', '選擇']",0,0
1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3.0,台北市文山區興隆路二段96巷2弄4號,13800,1,【質感美學寓所】專屬陽台雅房Ａ，另有質感套房Ｂ可供選擇,25.000383628067,121.54990729948,13,質感美學寓所 專屬陽台雅房 另有質感套房 可供選擇,"['質感', '美學', '寓所', ' ', '專屬陽', '台雅房', ' ', '另有', '質感', '套房', ' ', '可供', '選擇']",0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,10.2,台北市文山區福興路62號,15000,3,★近辛亥捷運站★生活機能佳★精緻裝潢傢俱,25.003763546703,121.550249784044,13,近辛亥捷運站 生活機能佳 精緻裝潢傢俱,"['近', '辛亥', '捷運站', ' ', '生活', '機能', '佳', ' ', '精', '緻', '裝', '潢', '傢', '俱']",0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.8,台北市文山區福興路62號,17000,4,台北市-文山區_☺近辛亥捷運/萬芳醫院機能便利/走下樓有全聯,25.003763546703,121.550249784044,13,台北市 文山區 近辛亥捷運 萬芳醫院機能便利 走下樓有全聯,"['台北市', ' ', '文山', '區', ' ', '近', '辛亥', '捷運', ' ', '萬芳', '醫院', '機能', '便利', ' ', '走下樓', '有', '全聯']",0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.0,台北市文山區木柵路二段,5000,1,限女性*獨立網路第四台*機能佳*低樓層*可租金補貼,24.988803942826,121.561662148876,8,限女性 獨立網路第四台 機能佳 低樓層 可租金補貼,"['限', '女性', ' ', '獨立', '網路', '第四', '台', ' ', '機能', '佳', ' ', '低樓', '層', ' ', '可', '租金', '補貼']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.0,台北市文山區景興路96巷,19500,3,景美🏠格局方正大空間/新裝潢一卡皮箱入住/台水電計費/讚,24.9946810306,121.543417142824,5,景美 格局方正大空間 新裝潢一卡皮箱入住 台水電計費 讚,"['景美', ' ', '格局', '方正', '大空間', ' ', '新裝潢', '一卡', '皮箱', '入住', ' ', '台水', '電計費', ' ', '讚']",0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,5.3,台北市文山區下崙路11巷,7500,3,兆基社會住宅🏠可租補入籍/空間寬敞/兩戶打通,24.985782784194,121.559835159172,8,兆基社會住宅 可租補入籍 空間寬敞 兩戶打通,"['兆', '基社會', '住宅', ' ', '可租補', '入籍', ' ', '空間', '寬', '敞', ' ', '兩戶', '打通']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,台北市文山區中崙路2號,11500,3,優質套房馬上搬馬上住(有靠窗),24.982944324139,121.564753829299,8,優質套房馬上搬馬上住 有靠窗,"['優質', '套房', '馬', '上', '搬', '馬', '上', '住', ' ', '有', '靠窗']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6.0,台北市文山區興隆路二段301巷15號,11000,3,(可租補)萬芳醫院站旁.壹樓後棟套房/獨立大門+小院,25.002166291234,121.553487629422,7,可租補 萬芳醫院站旁 壹樓後棟套房 獨立大門 小院,"['可租補', ' ', '萬芳', '醫院', '站', '旁', ' ', '壹', '樓後棟', '套房', ' ', '獨立', '大門', ' ', '小院']",1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0,台北市文山區羅斯福路五段95號,6800,1,"冷氣清靜雅房6800,CP值高,想租要快",25.00580772525,121.539184749843,14,冷氣清靜雅房6800 CP值高 想租要快,"['冷氣', '清靜雅房', '6800', ' ', 'CP', '值高', ' ', '想租要', '快']",0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,台北市文山區景興路,13500,3,景美❤️‍🔥大面採光/獨立衛浴/傢俱齊全/格局方正/機能佳,24.992261135246,121.544043023281,5,景美 大面採光 獨立衛浴 傢俱齊全 格局方正 機能佳,"['景美', ' ', '大面', '採光', ' ', '獨立', '衛浴', ' ', '傢', '俱', '齊全', ' ', '格局', '方正', ' ', '機能', '佳']",0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,台北市文山區興隆路三段112巷2弄,13000,3,萬芳❤️‍🔥限女/垃圾代收/免爬高/採光超好/獨曬/機能佳,24.998296323278,121.558805765262,3,萬芳 限女 垃圾代收 免爬高 採光超好 獨曬 機能佳,"['萬芳', ' ', '限女', ' ', '垃圾', '代收', ' ', '免', '爬高', ' ', '採光', '超好', ' ', '獨曬', ' ', '機能', '佳']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.0,台北市文山區興隆路四段145巷23弄,13800,3,萬芳醫院🏠可租補/生活機能好免爬梯/獨洗曬對外窗,24.985242879443,121.562800567733,8,萬芳醫院 可租補 生活機能好免爬梯 獨洗曬對外窗,"['萬芳', '醫院', ' ', '可租補', ' ', '生活', '機能', '好免', '爬梯', ' ', '獨洗', '曬', '對', '外窗']",1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,台北市文山區興隆路四段109巷92弄,9500,3,萬芳醫院💛免爬高／磁扣門鎖／租金便宜／女士優先／採光通風,24.986828926188,121.563898032578,8,萬芳醫院 免爬高 磁扣門鎖 租金便宜 女士優先 採光通風,"['萬芳', '醫院', ' ', '免', '爬高', ' ', '磁扣', '門鎖', ' ', '租金', '便宜', ' ', '女士', '優先', ' ', '採', '光通', '風']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.0,台北市文山區秀明路二段112巷1弄,18000,2,*政大*林蔭樹海雅居,24.989934454202,121.575499596808,6,政大 林蔭樹海雅居,"['政', '大', ' ', '林蔭樹', '海雅居']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,台北市文山區政大二街,16500,3,政大首選【超值租案】垃圾代收★小廚房★一層一戶,24.987889143586,121.584011546827,9,政大首選 超值租案 垃圾代收 小廚房 一層一戶,"['政大首', '選', ' ', '超值', '租案', ' ', '垃圾', '代收', ' ', '小', '廚房', ' ', '一層', '一戶']",0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,14.0,台北市文山區木柵路一段,15000,4,近考試院【超值1房1廳】可補助★有廚房★低樓層,24.986870628629,121.546508825123,0,近考試院 超值1房1廳 可補助 有廚房 低樓層,"['近考', '試院', ' ', '超值', '1', '房', '1', '廳', ' ', '可補助', ' ', '有', '廚房', ' ', '低樓', '層']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.0,台北市文山區萬盛街130巷,10000,2,萬隆捷運採光明亮套房─WS403,25.00490860415,121.541653162307,2,萬隆捷運採光明亮套房 WS403,"['萬隆', '捷運', '採光', '明亮', '套房', ' ', 'WS403']",0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.0,台北市文山區萬盛街130巷,11000,2,萬隆捷運採光明亮套房─WS403（可申請租補）,25.00490860415,121.541653162307,2,萬隆捷運採光明亮套房 WS403 可申請租補,"['萬隆', '捷運', '採光', '明亮', '套房', ' ', 'WS403', ' ', '可申', '請', '租補']",1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,5.0,台北市文山區木柵路二段109巷,13000,2,全新套房出租、歡迎來電賞屋,24.988936768057,121.561697847025,8,全新套房出租 歡迎來電賞屋,"['全新', '套房', '出租', ' ', '歡迎', '來', '電賞', '屋']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.0,台北市文山區木柵路一段,9500,3,木柵路/世新大學旁套房/近景美捷運站夜市,24.986870628629,121.546508825123,0,木柵路 世新大學旁套房 近景美捷運站夜市,"['木柵路', ' ', '世新大學', '旁', '套房', ' ', '近景', '美捷', '運站', '夜市']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,台北市文山區景隆街,8500,2,近萬隆捷運公寓1樓免爬樓梯便宜出租,24.999517416712,121.541991845628,2,近萬隆捷運公寓1樓免爬樓梯便宜出租,"['近萬隆', '捷運', '公寓', '1', '樓免', '爬', '樓梯', '便宜', '出租']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,台北市文山區景華街128巷7號,6300,1,學生雅房~世新中國科大台科大台大,24.995275235267,121.547623230865,5,學生雅房 世新中國科大台科大台大,"['學生', '雅房', ' ', '世新', '中國', '科大', '台', '科大', '台大']",0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8.0,台北市文山區木柵路一段76巷,13000,2,"近考試院,環境好.面河(適合2人學生同住)",24.986950858824,121.550286573414,0,近考試院 環境好 面河 適合2人學生同住,"['近考', '試院', ' ', '環境', '好', ' ', '面河', ' ', '適合', '2', '人學生', '同住']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,9.2,台北市文山區指南路三段32巷,17500,3,政大景觀挑高美邸,24.982785612802,121.580216848096,9,政大景觀挑高美邸,"['政大景觀', '挑', '高美邸']",0,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,24.0,台北市文山區久康街,14500,4,木柵久康宅出租,24.989989400412,121.566355602336,16,木柵久康宅出租,"['木柵久', '康宅', '出租']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,3.0,台北市文山區興隆路二段153巷2弄,11500,1,限女性可租補採光佳｜台水台電垃圾代收｜共生雅房興隆公園附近,25.001129325455,121.547883222072,13,限女性可租補採光佳 台水台電垃圾代收 共生雅房興隆公園附近,"['限', '女性', '可租補', '採光佳', ' ', '台水', '台電', '垃圾', '代收', ' ', '共生', '雅房', '興隆', '公園', '附近']",1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,台北市文山區興隆路三段152巷,9700,3,捷運萬芳醫院2分【秒殺租案】獨洗★陽台★中國科大,24.998421450368,121.558109198627,3,捷運萬芳醫院2分 秒殺租案 獨洗 陽台 中國科大,"['捷運萬芳', '醫院', '2', '分', ' ', '秒', '殺', '租案', ' ', '獨洗', ' ', '陽台', ' ', '中國', '科大']",0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.0,台北市文山區羅斯福路三段244巷20號,19000,2,公館商圈稀有全新釋出台大對面採光優美套房,25.016395882084,121.530429249032,12,公館商圈稀有全新釋出台大對面採光優美套房,"['公館', '商圈', '稀有', '全新', '釋', '出台', '大對面', '採光', '優美', '套房']",0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.0,台北市文山區羅斯福路三段244巷20號,19500,2,新裝潢台大公館商圈陽光美套房可租補,25.016395882084,121.530429249032,12,新裝潢台大公館商圈陽光美套房可租補,"['新裝潢', '台', '大公', '館', '商圈', '陽光美', '套房', '可租補']",1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.0,台北市文山區木柵路三段85巷,20000,4,🏠【政治大學｜優質兩房一廳】🏠可開伙,24.988861444867,121.567689423248,16,政治大學 優質兩房一廳 可開伙,"['政治', '大學', ' ', '優質', '兩房', '一廳', ' ', '可開伙']",0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.0,台北市文山區萬盛街130巷,10500,2,萬隆捷運格局方正套房-WS402（可申請租補）,25.00490860415,121.541653162307,2,萬隆捷運格局方正套房 WS402 可申請租補,"['萬隆', '捷運', '格局', '方正', '套房', ' ', 'WS402', ' ', '可申', '請', '租補']",1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.0,台北市文山區萬盛街130巷,9500,2,萬隆捷運格局方正套房-WS402,25.00490860415,121.541653162307,2,萬隆捷運格局方正套房 WS402,"['萬隆', '捷運', '格局', '方正', '套房', ' ', 'WS402']",0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,台北市文山區和興路52巷,9000,3,近世新大學優質套房,24.98450687558,121.547615148385,0,近世新大學優質套房,"['近世', '新大學', '優質', '套房']",0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8.0,台北市文山區木柵路一段59巷,7600,1,優質雅房出租，5樓（非頂樓）,24.987780414809,121.54638409393,0,優質雅房出租 5樓 非頂樓,"['優質雅', '房出租', ' ', '5', '樓', ' ', '非頂樓']",0,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,台北市文山區辛亥路四段,8000,3,步行辛亥捷運站只要一分鐘，生活機能良好！,25.009119812499,121.557995008773,17,步行辛亥捷運站只要一分鐘 生活機能良好,"['步行', '辛亥', '捷運站', '只要', '一分', '鐘', ' ', '生活', '機能', '良好']",0,0
